,revolving,age,nbr_30_59_days_past_due_not_worse,debt_ratio,monthly_income,nbr_open_credits_and_loans,nbr_90_days_late,nbr_real_estate_loans_or_lines,nbr_60_89_days_past_due_not_worse,dependents,target
100099,0.836560893,47,0,0.480676793,5200.0,13,0,0,0,4.0,0
59796,0.37183699,46,0,0.197483543,12000.0,17,0,0,0,1.0,0
37995,0.49015512,61,0,0.366666667,8729.0,14,0,1,0,0.0,0
53380,0.02029797,70,0,0.003921569,2804.0,1,0,0,0,1.0,0
58570,0.0,31,1,0.421263123,6000.0,5,0,1,1,1.0,0
62560,0.006466236,38,1,0.548069528,6500.0,11,1,2,0,2.0,0
1143,0.39142696,58,2,0.384779992,7476.0,6,0,2,0,0.0,0
110872,0.366772901,54,1,0.453672844,7500.0,21,0,1,0,0.0,1
5544,0.466823736,42,0,0.068900297,3700.0,3,0,0,1,0.0,0
89431,0.965996169,63,0,0.160998709,2322.0,7,0,0,0,0.0,0
138735,0.280469823,58,0,0.767213733,5300.0,13,0,4,0,1.0,0
67286,0.944826172,57,0,0.531746032,10583.0,15,0,3,0,0.0,0
109119,0.059802933,30,0,0.232041914,7252.0,6,0,2,0,0.0,0
77454,0.979873565,33,1,1.117618231,4080.0,9,0,2,0,2.0,0
129341,0.300973002,56,0,0.619076185,5000.0,15,0,2,0,0.0,0
22695,0.52711822,34,0,693.0,1.0,4,0,1,0,1.0,0
57359,0.273378278,54,0,0.389697892,4600.0,13,1,3,0,0.0,1
29198,0.266095964,62,0,0.256189047,5331.0,16,0,1,0,0.0,0
99410,0.05331327,52,0,0.191121776,8334.0,6,0,1,0,0.0,0
148451,0.334592313,40,0,0.146706587,5343.0,5,0,0,0,0.0,0
37565,0.675344253,46,6,1.078969016,3646.0,14,1,1,1,3.0,1
137505,0.766244045,62,0,2.474221542,1958.0,11,0,2,0,0.0,0
10728,0.817460194,60,0,0.407307318,9250.0,10,0,2,0,0.0,0
103745,0.190908925,62,0,0.591102224,4000.0,13,0,1,0,0.0,0
46585,0.031957222,46,0,940.0,,5,0,1,0,0.0,0
50551,0.060789134,44,0,595.0,,6,0,1,0,0.0,0
25920,0.0,37,0,132.0,,5,1,0,0,0.0,0
85603,0.006521537,56,0,0.002037582,4416.0,8,0,0,0,0.0,0
123791,0.949505049,52,0,0.853036741,4000.0,7,0,2,0,0.0,1
54641,0.103741355,72,0,0.125645726,6000.0,4,0,1,0,0.0,0
43601,0.252177649,68,0,0.115376925,5000.0,14,0,0,0,0.0,0
89109,0.112887113,22,0,0.003225806,929.0,2,0,0,0,0.0,0
54191,0.0,57,0,0.551852578,5100.0,5,0,2,0,2.0,0
25190,0.131736527,23,0,1.0,0.0,1,0,0,0,0.0,0
109024,0.9999999,75,0,0.0,,0,0,0,0,0.0,0
55643,0.369940002,49,0,1022.0,,5,0,1,0,0.0,0
20134,0.0,65,0,37.0,,6,0,0,0,0.0,0
27514,0.641196013,35,0,0.149570086,5000.0,4,0,0,0,0.0,0
111961,0.000349195,32,0,0.145168157,11744.0,9,0,2,0,2.0,0
80671,0.052991819,47,0,0.27507215,5543.0,4,0,1,0,0.0,0
122852,0.240083554,68,0,0.377980061,6920.0,8,0,2,0,0.0,0
100835,0.064809124,80,0,0.232291338,9500.0,14,0,1,0,0.0,0
58788,0.038452439,56,0,5702.0,,11,0,1,0,0.0,0
34161,0.020186519,35,0,703.0,,4,0,0,0,0.0,0
96092,0.13459708,50,1,1.082470546,2800.0,19,0,2,0,0.0,0
126913,0.013445548,68,0,0.138847193,6661.0,14,0,1,0,1.0,0
102338,0.439609933,40,0,0.665444852,3000.0,8,0,2,0,0.0,0
126863,0.0005321,65,0,50.0,,10,0,0,0,0.0,1
106342,0.00471549,65,0,0.001745755,6300.0,9,0,0,0,0.0,0
96624,0.087624148,53,0,0.061787642,5000.0,11,0,0,0,0.0,0
116026,0.584293849,43,0,630.5,1.0,5,0,0,0,2.0,0
51510,0.09786735,35,0,0.267818864,7463.0,7,0,2,0,2.0,0
51895,0.019147138,85,0,1767.0,,21,0,1,0,0.0,0
128052,0.139736709,57,0,0.368390215,6826.0,6,0,1,0,0.0,0
121617,0.646329092,58,0,0.234326824,11675.0,6,0,1,0,2.0,0
91879,0.622170942,78,0,0.338845144,3809.0,3,0,1,0,0.0,0
56283,0.020558355,50,0,0.165257942,3430.0,7,0,0,0,0.0,0
135112,0.843352179,40,0,0.76619628,6235.0,7,0,2,0,2.0,0
128541,0.046461767,74,0,0.01228913,8950.0,8,0,0,0,0.0,0
84113,0.170756989,60,0,0.254682579,12065.0,13,0,3,0,1.0,0
135546,0.241560901,41,0,0.436419516,7808.0,7,0,2,0,1.0,0
125638,0.412441517,41,0,0.766310795,5900.0,12,0,3,0,0.0,0
5108,0.352664734,35,0,0.346059449,11000.0,5,0,2,0,1.0,0
70158,0.9999999,30,0,0.012239021,8333.0,1,0,0,0,0.0,1
145695,0.020780148,72,0,1308.0,,20,0,2,0,0.0,0
92295,0.412260776,38,0,0.284769463,5291.0,5,0,2,0,2.0,0
20978,0.133445472,50,0,0.333333333,1463.0,7,0,0,0,2.0,0
140035,0.571443141,75,0,0.957084068,1700.0,12,0,0,0,0.0,0
33957,0.001101945,91,0,0.000856898,3500.0,5,0,0,0,1.0,0
14782,0.021324789,68,0,0.104505465,3750.0,7,0,0,0,0.0,0
2794,0.507950931,41,0,0.190702324,4000.0,6,0,0,0,0.0,0
24098,0.009793495,87,0,0.005452893,3300.0,10,0,0,0,0.0,0
124878,0.0,65,2,0.626999674,6125.0,13,0,2,0,0.0,0
9847,0.106960466,59,0,0.021105051,4216.0,3,0,0,0,3.0,0
11672,0.426804879,54,0,0.312353817,4702.0,5,0,1,0,3.0,0
73737,0.0,39,0,0.0,6000.0,2,0,0,0,0.0,0
17712,0.769607703,41,1,0.2051987,4000.0,12,0,0,0,0.0,0
21227,0.23613977,60,0,0.409245926,7916.0,7,0,2,0,0.0,0
67268,0.120641817,60,0,0.308935285,12500.0,14,0,1,0,0.0,0
5529,0.252289853,38,0,0.655536691,5300.0,31,0,2,0,1.0,0
42996,0.070244146,63,0,25.0,,2,0,0,0,0.0,0
80402,0.8606901,45,0,0.055393586,2400.0,8,0,0,0,0.0,0
129321,0.037065568,48,0,0.213023614,18166.0,7,0,2,0,0.0,0
110173,0.025772051,26,0,898.0,0.0,4,0,0,0,0.0,0
113396,0.746543779,60,0,505.0,,3,0,0,1,0.0,0
137876,0.9999999,40,1,0.211810639,2048.0,2,0,0,0,1.0,0
95357,0.9999999,46,0,0.0,,0,1,0,0,0.0,1
63173,0.0,41,0,2683.0,,8,0,1,0,0.0,0
106402,0.627771498,35,2,0.532627866,1700.0,6,0,1,0,0.0,0
8038,0.034166061,54,0,0.196931132,13750.0,11,0,1,0,1.0,0
133019,0.151895183,52,0,0.397963821,11000.0,11,0,4,0,3.0,0
54354,0.0,40,0,2163.0,,7,0,1,0,2.0,0
128271,0.078870616,58,0,2543.0,,8,0,1,0,0.0,0
123693,0.000866416,66,0,0.005269762,7969.0,5,0,0,0,0.0,0
120564,0.002545146,60,0,0.32666807,4750.0,5,0,1,0,0.0,0
73093,0.454310752,62,0,0.640859141,4003.0,5,0,2,0,0.0,0
130233,0.195878007,40,0,0.264455924,6000.0,13,0,1,0,2.0,0
102060,0.029042442,77,0,0.024325225,3000.0,9,0,0,0,0.0,0
113095,0.0,58,0,0.822290361,7500.0,7,0,4,0,0.0,0
40020,0.69593833,56,4,0.718737353,4941.0,16,0,3,1,0.0,0
128888,0.012999435,82,0,8.0,,2,0,0,0,0.0,0
71054,0.234996972,49,0,1.339107262,1500.0,14,0,2,0,0.0,0
142181,0.003049191,58,0,0.053063993,13266.0,4,0,0,0,0.0,0
128826,0.016007442,61,0,0.118221085,6250.0,7,0,1,0,0.0,0
78314,0.737089887,39,1,1.170714537,2840.0,17,0,2,1,3.0,0
37265,0.023618558,52,0,1535.0,,7,0,1,0,0.0,0
121878,0.111534341,27,0,0.27817879,1800.0,4,0,0,0,0.0,0
117709,0.01076151,55,0,0.277940561,7166.0,9,0,1,0,0.0,0
51868,0.9999999,23,0,0.074518472,3166.0,3,0,0,0,0.0,0
60214,0.005865482,59,0,5909.0,,10,0,4,0,2.0,0
137104,0.886104468,75,1,0.489588154,4321.0,15,0,2,0,1.0,0
51203,0.214213177,57,0,0.275995126,9847.0,5,0,1,0,1.0,0
6884,0.9999999,63,0,0.249219238,1600.0,2,0,0,0,1.0,0
453,0.799981673,61,3,0.671076012,5064.0,19,0,3,1,0.0,0
104786,0.33877562,63,0,0.593340666,10000.0,8,0,2,0,0.0,0
106698,0.261381668,60,0,0.813569682,6543.0,19,0,2,0,0.0,0
131105,0.017692214,56,0,0.040725422,22000.0,14,0,1,0,1.0,0
110741,0.08727515,22,0,0.03423161,2745.0,3,0,0,0,0.0,0
109084,0.030398427,80,0,0.298340332,5000.0,6,0,1,0,1.0,0
112189,0.005636107,81,1,0.585624699,2072.0,3,0,1,0,0.0,0
85738,0.105966254,65,1,0.043912888,2800.0,9,0,0,0,0.0,0
111091,0.037965512,49,0,0.30985408,5550.0,9,0,1,0,0.0,0
59430,0.046473838,54,0,0.284078864,4716.0,7,0,1,0,0.0,0
67133,0.093350974,55,0,0.020922821,7216.0,5,0,0,0,0.0,0
47438,0.002749189,92,0,0.001684033,9500.0,14,0,0,0,1.0,0
26615,0.9999999,29,0,164.0,,3,2,0,0,0.0,1
88167,0.531394055,38,0,0.402728947,11945.0,10,0,2,0,0.0,0
114837,0.405780006,44,0,0.398070815,8500.0,12,0,2,0,2.0,0
97847,0.668186545,36,0,1.037279597,5954.0,14,0,2,0,2.0,0
117183,0.539597315,38,0,0.632760556,11580.0,18,0,4,0,3.0,0
2055,0.285528031,27,0,0.208661417,2539.0,2,0,0,0,0.0,0
37421,0.262719478,59,0,0.252540937,7083.0,22,1,0,0,0.0,0
141379,1.00685649,54,0,0.36911904,6333.0,13,0,1,0,1.0,0
12662,0.629587547,27,1,1.233986928,764.0,7,0,0,1,0.0,0
60546,0.983228512,56,1,0.438879112,7386.0,10,0,1,0,1.0,0
134177,0.434922911,43,2,1.239349149,8050.0,13,0,6,0,4.0,1
10223,0.379959173,45,0,1298.0,,16,0,1,0,0.0,0
147051,0.953098688,46,0,0.64383904,4000.0,9,0,1,0,1.0,0
55515,0.94500705,52,3,0.582127124,4766.0,6,0,1,0,1.0,1
110811,0.133747441,65,0,0.227377262,10000.0,13,0,0,0,1.0,0
99699,0.065373698,50,0,0.255215064,10833.0,7,0,1,0,3.0,0
52532,0.056497432,58,0,36.0,,5,0,0,0,,0
5946,0.001685666,32,0,0.012278548,5700.0,3,0,0,0,0.0,0
125264,0.040385042,72,0,0.069937063,17000.0,11,0,0,0,0.0,0
96048,0.01641248,62,0,0.301973853,3900.0,14,0,1,0,1.0,0
13922,0.015232826,61,0,0.352071992,9000.0,8,0,1,0,0.0,0
107352,0.322371276,56,0,3198.0,,12,0,3,0,0.0,0
4872,0.9999999,45,0,2.264779351,1200.0,3,0,2,0,2.0,0
20785,0.03125625,52,0,0.28314431,5113.0,16,0,1,0,0.0,0
13253,0.361773429,63,0,0.400130904,9166.0,6,0,2,0,1.0,0
106733,0.53971907,30,0,3456.0,,8,0,1,0,0.0,0
34810,0.101659426,53,0,0.043366472,5833.0,6,0,0,0,2.0,0
56340,0.9999999,49,0,0.0,,0,1,0,0,0.0,0
120316,0.123325112,52,0,0.252872096,7833.0,4,0,1,0,0.0,0
133761,0.04080806,36,1,0.007664112,3000.0,6,0,0,0,0.0,0
80618,0.012188448,53,0,1201.0,,3,0,1,0,,0
145342,0.014391437,57,0,0.169004984,10833.0,11,0,1,0,1.0,0
30879,0.324275769,43,1,0.174956501,16666.0,17,0,1,1,4.0,0
3383,0.743834997,49,0,0.446722635,6193.0,9,0,1,0,2.0,0
491,0.301152442,46,0,0.254661625,7668.0,10,0,1,0,3.0,0
109728,0.0,56,1,0.500549945,10000.0,8,0,2,0,2.0,0
133160,0.058103734,57,0,0.597543559,3500.0,4,0,1,0,1.0,0
8461,0.06188717,34,0,1184.0,0.0,7,0,1,0,0.0,0
10245,0.9999999,28,98,0.0,1700.0,0,98,0,98,0.0,1
53784,0.080878614,78,0,0.080153588,8333.0,4,0,1,0,2.0,0
24084,0.957793935,49,2,0.247480081,10416.0,6,1,2,0,3.0,0
44813,0.262299844,67,1,0.440757286,4700.0,11,0,2,0,0.0,0
51556,0.334212518,68,0,0.801018244,7070.0,9,0,2,0,0.0,0
45469,0.30712419,34,0,0.298731257,2600.0,9,0,0,0,0.0,0
95892,0.0,71,0,0.018902038,6083.0,8,0,0,0,0.0,0
5156,0.948293101,42,4,0.502767363,5600.0,7,3,1,2,2.0,0
47916,0.219013707,44,0,0.064683213,80700.0,7,0,3,0,1.0,0
1810,0.032966889,48,0,0.537307906,5400.0,10,0,2,0,1.0,0
123513,0.022631103,50,0,0.220616308,7333.0,9,0,1,0,0.0,0
103444,0.634567602,35,1,0.532521628,6241.0,18,0,2,0,0.0,1
83086,0.021405414,67,0,0.614580129,3250.0,14,0,1,0,2.0,0
102374,0.502170362,31,0,835.0,,7,0,0,0,2.0,0
92936,0.009456871,44,0,0.4191548,4353.0,9,0,1,0,2.0,0
88162,0.0,84,0,0.081045752,2294.0,4,0,0,0,0.0,0
122731,0.054477339,80,0,0.137095878,9000.0,12,0,2,0,3.0,0
60682,0.0,75,0,1342.0,,13,0,1,0,0.0,0
57682,0.129186508,57,0,0.047246063,12000.0,11,0,0,0,0.0,0
79850,0.015266158,71,0,0.014085264,18600.0,3,0,0,0,0.0,0
84065,0.690380416,41,0,0.201266245,3000.0,9,0,0,0,1.0,0
131771,0.11429619,42,0,0.312445837,15000.0,8,0,3,0,0.0,0
21800,0.428322288,73,1,0.103452128,8950.0,6,0,1,0,2.0,0
72600,0.998734337,52,1,0.324688797,5783.0,10,0,2,0,0.0,0
81238,0.868955032,34,4,0.757535036,5208.0,11,0,2,0,0.0,0
112002,0.241787886,57,0,0.164547922,7000.0,10,0,0,0,0.0,0
29537,0.004737181,84,0,0.001834442,4360.0,5,0,0,0,0.0,0
72928,0.0,52,0,0.30371628,5300.0,12,0,1,0,1.0,0
123013,0.175129948,25,0,157.0,,6,0,0,0,0.0,0
139111,0.015015901,33,0,0.531437458,4500.0,9,0,2,0,1.0,0
129167,0.188408948,78,0,0.054320988,5264.0,7,0,0,0,0.0,0
149646,0.080083629,69,0,1248.0,0.0,8,0,1,0,1.0,0
133329,0.793567857,43,2,6784.0,0.0,14,0,3,0,1.0,0
74790,0.119105818,74,0,100.0,,4,0,0,0,0.0,0
91412,0.665353734,49,0,0.919548872,2659.0,11,0,1,1,0.0,0
19258,0.98050195,40,0,0.875709268,3700.0,4,0,2,0,0.0,0
136870,0.306578407,51,0,0.532910525,5833.0,16,0,2,0,0.0,0
127290,0.185765261,79,0,260.0,,5,0,0,0,0.0,0
149560,0.246969586,48,0,2333.0,,10,0,2,0,1.0,0
95925,0.9999999,46,1,0.625312459,7600.0,4,0,1,0,3.0,0
62642,0.014404027,64,0,3286.0,,28,0,2,0,1.0,0
131946,0.053710079,47,0,0.273436467,7562.0,11,0,1,0,3.0,0
84426,0.211504336,38,0,0.337128575,3600.0,9,0,0,0,2.0,0
129464,0.407932011,45,0,0.066165286,11833.0,3,0,0,0,2.0,0
149077,0.0581083,63,0,0.409190231,15559.0,20,0,3,0,0.0,0
56852,0.632276926,42,1,0.521895621,5000.0,10,0,1,0,0.0,0
107671,0.054087687,66,0,72.0,,3,0,0,0,0.0,0
33323,0.009707543,49,0,0.429807217,4045.0,6,0,2,0,2.0,0
128885,0.340912776,58,0,0.257751258,8546.0,6,0,1,0,2.0,0
24383,1.014330945,51,2,0.377355803,21064.0,9,1,4,0,1.0,1
94678,0.170032798,39,0,0.368762619,6933.0,10,0,1,0,3.0,0
39225,0.050355944,68,0,0.112253642,3500.0,5,0,0,0,0.0,0
149700,0.9999999,26,0,577.0,,2,1,0,1,,1
64053,0.972805439,59,1,336.0,,2,0,0,0,0.0,0
105259,0.009752791,47,0,24496.0,,20,0,10,0,,0
101195,0.008811911,79,0,0.009987516,800.0,6,0,0,0,0.0,0
49887,0.107586019,67,0,3233.0,0.0,7,0,1,0,0.0,1
133327,0.590982368,77,0,2.385026738,560.0,10,0,1,0,1.0,0
74052,0.26042375,58,0,0.525459877,3750.0,12,0,1,0,4.0,0
61889,0.790043566,49,0,0.453719575,5833.0,10,0,0,0,1.0,0
138943,0.8946654,49,0,0.390801314,7000.0,14,1,1,0,1.0,0
40010,0.102561886,73,0,2337.0,,9,0,1,0,2.0,1
39098,0.492101782,39,2,0.548009809,5300.0,6,0,1,0,2.0,0
104912,0.10288446,60,0,0.522619345,4000.0,13,0,1,0,2.0,0
57824,0.419404405,62,0,0.405343386,6100.0,8,0,2,1,0.0,0
134582,0.091311998,60,1,0.106532737,13638.0,14,0,1,0,0.0,0
30659,0.105776627,59,0,4.261477046,500.0,5,0,1,0,1.0,0
540,0.188256123,27,0,0.881825173,3900.0,6,0,1,0,1.0,0
67407,0.9999999,33,0,1.122232064,1128.0,1,1,1,0,0.0,0
63067,0.020025925,53,0,0.353411647,4000.0,8,0,1,0,0.0,0
143061,0.9999999,27,0,0.646425826,1300.0,2,0,0,0,0.0,0
104258,0.046045426,81,0,379.0,,7,0,0,0,0.0,0
57115,0.014887222,56,0,0.164786817,12500.0,5,0,1,0,0.0,0
47509,0.31971404,62,0,0.348443005,10500.0,10,0,2,0,0.0,0
95694,0.361708469,56,0,0.278760455,7292.0,9,0,1,0,0.0,0
76532,0.35414965,45,1,0.348135213,8016.0,9,0,1,0,0.0,0
3927,0.0,77,0,0.331586737,25000.0,16,0,3,0,2.0,0
53118,0.023545348,61,0,1590.0,,6,0,1,0,0.0,0
146211,0.097988109,52,0,0.249820917,5583.0,11,0,1,0,1.0,0
85863,0.801767543,67,0,2715.0,,11,0,2,0,0.0,0
84579,0.632482525,48,0,4449.0,,6,0,1,0,2.0,0
133298,0.042088265,63,0,0.128682409,13000.0,5,0,1,0,0.0,0
24882,0.9999999,31,0,26.0,,0,7,0,0,0.0,1
143572,0.612116245,34,0,1331.0,,4,0,1,0,0.0,0
137627,0.009532698,59,0,0.000507357,7883.0,3,0,0,0,0.0,0
46401,0.562471876,41,0,0.392737978,5094.0,12,0,1,0,0.0,0
79688,0.0,65,0,1356.0,,6,0,1,0,0.0,0
68918,0.00257334,71,0,0.000421408,2372.0,2,0,0,0,1.0,0
142924,0.978021978,39,1,0.366654766,2800.0,8,0,0,0,1.0,0
54214,0.01997976,85,0,0.000353999,166666.0,15,0,0,0,0.0,0
129405,0.9999999,56,0,0.0,,0,0,0,0,0.0,1
18813,0.223385108,54,0,0.370958904,1824.0,6,0,1,0,2.0,0
12992,0.215587227,59,1,0.771686553,3100.0,9,0,2,0,0.0,0
141355,0.9999999,57,2,2732.0,0.0,2,1,1,0,1.0,0
50006,0.239195645,40,0,0.094600831,6500.0,8,0,0,0,0.0,0
104843,0.062701802,86,0,18.0,,5,0,0,0,,0
78918,0.9999999,21,98,0.0,,0,98,0,98,0.0,0
136461,0.9999999,51,0,0.175444716,2866.0,3,2,0,0,2.0,0
41305,0.116168109,60,0,0.093791179,12900.0,6,0,1,0,2.0,0
71928,0.092291061,28,0,1108.0,,6,0,1,0,0.0,0
104316,0.013797241,42,0,0.277388944,7000.0,8,0,1,0,0.0,0
133261,0.0,35,0,0.238481229,9375.0,9,0,2,0,2.0,0
47485,0.843505216,59,0,0.396829698,7380.0,7,0,2,0,0.0,0
25603,0.037127729,59,0,0.294298557,12680.0,12,0,2,0,5.0,0
1789,0.9999999,70,1,520.0,,3,0,1,1,0.0,1
15541,0.227811798,26,0,0.143967093,4375.0,4,0,0,0,0.0,0
116466,0.314446615,36,0,0.61181499,6550.0,6,0,1,0,2.0,0
94784,0.066077827,64,0,209.0,,3,0,0,0,0.0,0
43302,0.27019957,61,0,0.349093775,6344.0,8,0,2,0,0.0,0
14263,0.438164404,68,0,0.310140788,4900.0,6,0,1,0,1.0,0
93461,0.007476693,64,0,0.016327891,3000.0,6,0,0,0,0.0,0
36495,0.001878086,65,0,0.496138119,2200.0,18,0,2,0,0.0,0
29863,0.0,73,0,0.429819915,3775.0,4,0,1,0,0.0,0
125550,0.013220753,70,0,749.0,,8,0,1,0,,0
110377,0.108074928,51,0,81.0,,2,0,0,0,,0
54812,0.026255064,52,0,0.073323557,7500.0,4,0,0,0,1.0,0
61327,0.0,68,0,2085.0,,11,0,1,0,0.0,0
110219,0.044038304,65,0,0.406549827,7816.0,5,0,2,0,0.0,0
107233,0.218476904,24,0,5.0,,1,0,0,0,0.0,0
69521,0.000857102,81,0,0.0,4896.0,3,0,0,0,0.0,0
129008,0.196758683,74,0,2835.0,,8,0,3,0,0.0,0
136617,0.099441375,37,0,1.703322415,2136.0,11,0,5,0,0.0,0
20047,0.662189901,56,0,0.482606957,2500.0,5,0,1,0,0.0,0
27258,0.981278851,43,0,0.369339832,11284.0,13,0,2,0,3.0,0
144770,0.743171461,58,0,0.554733728,6083.0,12,0,1,0,1.0,0
93821,0.013568494,54,0,0.228626527,4666.0,14,0,1,0,3.0,0
89993,0.096086087,37,0,0.24271966,8000.0,7,0,1,0,0.0,0
98844,0.048832171,58,0,0.805584401,8666.0,16,0,5,0,0.0,0
95066,0.9999999,46,0,0.0,8500.0,0,0,0,0,3.0,1
98577,0.415131906,50,0,0.125532174,8220.0,7,0,0,0,0.0,0
83076,0.013159039,59,0,0.287372014,10254.0,11,0,1,0,0.0,0
71417,0.180363927,33,0,0.310768352,3500.0,8,0,0,0,0.0,0
69689,0.129087002,62,0,0.455077846,7000.0,12,0,2,0,0.0,0
127550,0.0,27,0,0.0,2083.0,1,0,0,0,0.0,0
16720,0.099330022,47,0,1.081314073,4291.0,7,0,2,0,0.0,0
135285,0.863926028,38,0,0.419395151,4000.0,6,2,0,0,2.0,0
94875,0.694292051,47,0,0.074156367,7200.0,5,0,0,0,2.0,0
129579,0.027434842,62,0,0.012533572,3350.0,8,0,0,0,0.0,0
53952,0.001067946,75,0,0.044376726,10500.0,8,0,0,0,0.0,0
101204,0.184534198,38,0,0.222705998,9186.0,12,1,1,0,0.0,0
53361,0.181079974,78,0,1842.0,,13,0,3,0,0.0,0
23219,0.211286898,39,0,0.636825104,6500.0,9,0,2,0,3.0,0
92991,0.9999999,52,0,112.0,,1,0,0,0,,0
38177,0.127280897,43,0,0.373879444,6469.0,18,0,1,0,0.0,0
116346,0.638994092,47,1,0.3946009,6000.0,3,2,1,0,2.0,1
1960,0.9999999,46,0,0.001142694,7000.0,0,0,0,0,3.0,0
137577,0.685410486,36,0,0.571857036,4000.0,3,0,1,0,2.0,0
67507,0.117759284,71,0,0.314791403,1581.0,16,0,0,0,0.0,0
9315,0.178752798,60,0,0.777671528,4182.0,13,0,1,0,0.0,0
51843,0.083910608,54,0,3166.0,,5,0,2,0,0.0,0
98012,0.316448176,64,0,0.420322383,4900.0,13,0,1,0,0.0,0
148439,0.75455187,50,1,0.682154457,11083.0,15,0,3,0,1.0,1
147954,0.058941059,25,0,1.0,0.0,1,0,0,0,0.0,0
149392,0.88372093,27,0,0.012497917,6000.0,4,0,0,0,0.0,1
17090,0.041563776,45,0,1311.0,,4,0,1,0,0.0,0
98815,0.943711563,31,0,733.0,,5,0,0,0,0.0,0
146978,0.339423689,51,0,0.368493623,2900.0,3,0,1,0,1.0,0
36818,0.021201504,59,0,32.0,,7,0,0,0,0.0,0
85726,0.028530926,64,0,0.112377524,5000.0,10,0,1,0,1.0,0
59712,0.229061769,37,0,0.11482501,17800.0,6,0,1,0,0.0,0
91148,0.913761114,60,1,0.108018241,10525.0,3,0,0,0,3.0,0
111690,0.0231954,76,0,0.04799616,8333.0,6,0,0,0,0.0,0
114029,0.072589505,61,0,0.00669507,11500.0,4,0,0,0,2.0,0
132178,0.66576563,72,0,0.519723687,5500.0,10,0,2,0,0.0,0
60056,0.021344623,51,0,0.353704986,5775.0,6,0,1,0,0.0,0
18308,0.225605206,49,0,0.469537395,7500.0,3,0,1,0,0.0,0
71389,0.269936503,40,1,0.113773487,5800.0,4,0,0,0,2.0,0
69863,0.9999999,35,0,0.172460804,4400.0,4,0,0,0,0.0,0
86250,0.769653638,46,0,0.774163445,7500.0,17,0,3,0,2.0,0
132718,0.406597105,62,0,0.429406037,6161.0,16,0,0,0,1.0,0
138598,0.9999999,41,1,0.014843987,3300.0,1,3,0,0,2.0,0
25586,0.475003333,50,0,0.152271212,10500.0,3,0,1,0,0.0,0
15253,0.9999999,50,0,0.241507499,7800.0,3,0,2,0,2.0,0
20519,0.041693084,58,0,0.453468697,6500.0,10,0,2,0,1.0,0
100644,1.00543716,33,0,1075.0,,6,0,0,0,3.0,0
58629,0.9999999,41,0,0.022419187,1917.0,0,2,0,0,0.0,0
32106,0.987001444,33,0,0.103992572,3230.0,3,0,0,0,2.0,0
44592,0.031677962,32,0,0.526604069,3833.0,21,0,2,0,1.0,0
144946,0.204260297,51,1,2716.0,,11,0,1,0,1.0,0
143533,0.496035371,67,0,3165.0,,13,0,0,0,0.0,0
118862,0.180969397,63,0,0.3310063,5872.0,10,0,2,0,0.0,0
93632,0.047257302,57,0,0.253921738,5800.0,8,0,2,0,0.0,0
117763,0.607692435,40,0,0.691152893,6860.0,9,0,2,0,0.0,0
54012,0.869112152,45,0,2.071355759,980.0,8,0,1,0,0.0,0
26201,0.908990011,51,4,714.0,,2,1,0,0,1.0,0
66400,0.353617599,33,0,0.07266436,2600.0,3,0,0,0,1.0,0
130916,0.000564199,65,0,0.140465116,4299.0,17,0,0,0,0.0,0
97470,0.271058948,46,0,3376.0,,9,0,2,0,0.0,0
11088,0.054655348,83,1,0.202949263,4000.0,12,0,1,0,0.0,0
42885,0.170052981,53,0,0.048600884,2036.0,4,0,0,0,0.0,0
77704,0.391753426,51,0,0.071232192,4000.0,2,0,0,0,0.0,0
128068,0.151447661,45,0,0.652737752,6245.0,4,0,2,0,2.0,0
127808,0.09232766,56,0,3812.0,,12,0,2,0,0.0,0
39258,0.031861703,61,0,0.187355791,6500.0,13,0,1,0,0.0,0
70106,0.915023183,71,0,3670.0,,13,0,2,0,0.0,0
14463,0.300771208,59,0,0.238320305,5500.0,8,0,1,0,2.0,0
69122,0.268688631,62,0,0.301570861,5792.0,10,0,1,0,0.0,0
45495,0.9999999,68,0,0.392077799,4215.0,4,0,1,0,0.0,0
47089,0.0,35,0,0.047317561,3000.0,4,0,0,0,0.0,0
6507,0.01621534,53,0,9.0,,3,0,0,0,0.0,0
131124,0.243981355,60,0,0.300925926,8423.0,16,0,1,1,1.0,0
145603,0.017474073,69,0,1053.0,,15,0,0,0,0.0,0
130198,0.391709468,32,0,0.734932349,1625.0,7,0,1,0,2.0,0
68021,0.9999999,22,0,0.457063712,360.0,1,0,0,0,0.0,0
147618,0.980089466,35,0,0.447496677,6770.0,13,0,2,0,1.0,1
86732,0.016412597,69,0,0.980009995,2000.0,14,0,2,0,0.0,0
10255,0.021853523,61,0,0.007059298,4957.0,4,0,0,0,1.0,0
86786,0.085326863,55,1,0.290701616,8850.0,10,0,2,0,0.0,0
18292,0.0,38,0,0.09031828,6000.0,8,0,0,0,0.0,0
66606,0.009679964,59,0,0.30487938,9160.0,9,0,1,0,1.0,0
134120,0.0,40,0,1466.0,0.0,7,0,2,0,0.0,0
66751,0.069172504,76,0,0.318157472,3733.0,13,0,1,0,0.0,0
130130,0.0,65,0,0.158743331,8434.0,8,0,2,0,0.0,0
79869,0.970227429,59,1,8241.0,,11,0,2,0,0.0,0
138371,0.139742646,47,0,0.268978444,3200.0,11,1,0,0,1.0,0
110856,0.667907711,59,1,0.414101909,45000.0,17,0,4,0,3.0,0
